	ASR	num_gaps	scaffold_count	scaffold_N50	contig_count	contig_N50	gap_length	gap_length_per	CDSs	CDSs_model	CDSs_known	CDSs_fully_supported	CDSs_ab_initio	CDSs_model_per	CDSs_known_per	CDSs_fully_supported_per	CDSs_ab_initio_per	Length_mean_genes	Length_mean_transcripts	Length_mean_cds	Length_mean_exons	Length_mean_introns	Num_proteins	Num_transcripts	Num_proteins_hsapiens	Num_transcripts_hsapiens	Num_rnaseq_reads	Num_tissues	Num_runs
52	3.0526801966779766	6643	185	77654944	185	914577	1906222	0.0007544574474677357	56339	56132	0	54330	1085	0.9963258133797191	0.0	0.9643408651200767	0.01925841779229308	38264.3	3124.78	2003.69	321.638	6691.55	101997	2379928	62730	423031	3002928140	24	52
53	2.284871295398778	260	17	670775900	17	38230856	2929889	0.000886985098509633	43431	43302	0	40426	1738	0.9970297713614699	0.0	0.9308097902419931	0.0400174990214363	55618.1	3253.98	1933.71	308.492	7861.77	147130	0	62799	0	422895280	4	25
54	3.8456735270762135	659	26	116997125	25	9586610	65900	2.5129071155527074e-05	64670	64214	164	63052	761	0.992948817071285	0.002535951755064172	0.9749806710994279	0.011767434668316066	39242.9	3284.33	2177.71	350.734	7118.23	78322	2593887	62832	0	9850623333	50	149
55	2.6263414496887307	0	183	220349319	182	220349319	0	0.0	44368	44272	0	42507	1025	0.997836278398846	0.0	0.9580553552109629	0.023102235845654524	42558.3	3001.46	2086.99	274.311	6028.12	234828	18619	211983	0	1101102078	5	16
56	2.538009159022124	210	185	102162704	184	32529614	3641621	0.001621668368380699	45273	45154	0	43478	1014	0.9973715017781017	0.0	0.9603516444680052	0.02239745543701544	35337.3	2711.06	1936.12	278.957	5150.44	246556	9071163	212117	9071130	1888357086	2	2
57	2.6012538767719566	556	160	158244790	159	22104564	13702745	0.004784703102692512	44907	44828	26	41702	1898	0.9982408087825951	0.0005789743247155232	0.9286302803571826	0.04226512570423319	42813.2	2815.18	2033.17	264.453	6927.62	118977	13	62819	0	837422873	4	14
58	2.651132087621921	215	1076	65026825	1075	28468213	1368861	0.0004554466068846657	47953	47787	0	45607	1170	0.9965382770629575	0.0	0.9510770963234834	0.024398890580359937	41634.6	3024.69	2019.28	297.94	6033.03	85651	3	67111	0	2472147904	9	40
59	2.819513764033988	14625	12507	122556673	12506	427941	23945617	0.009574682099895735	49056	48865	0	46751	1153	0.9961064905414221	0.0	0.9530128832354859	0.02350375081539465	42272.5	3441.79	2089.32	315.753	5690.77	0	0	0	0	0	0	0
60	2.7427669505395724	33040	20575	145433501	20574	148763	82348163	0.032958387564181256	47600	47477	0	45475	1038	0.9974159663865546	0.0	0.9553571428571429	0.02180672268907563	43102.6	3051.78	2002.33	299.183	6382.58	227021	0	218382	0	2764645580	6	6
61	3.107093586320893	611	573	160127860	572	6762714	255063	0.00012068332799253826	51294	51209	0	49748	887	0.998342886107537	0.0	0.9698600226147308	0.01729247085429095	40462.2	3543.31	2069.7	338.266	5753.49	93768	697975	66910	445597	956494113	19	20
62	3.27752311682043	63	192	144906162	191	68766634	31077	1.2624908836911275e-05	56463	56347	0	55091	746	0.9979455572675912	0.0	0.9757009014753024	0.013212192054974054	44162.9	3180.84	2048.27	306.261	6508.56	0	0	0	0	0	0	0
63	3.5749668888806414	250	362	71981430	361	35674000	50000	2.0632012354973878e-05	56448	56222	13	54371	981	0.9959963151927438	0.00023030045351473923	0.9632050736961452	0.017378826530612245	44923.9	4454.04	2257.19	458.091	6630.44	74388	9	67077	0	3714581004	52	122
64	1.5481103334002384	152	1363	109747698	1362	68053581	75583	2.6504959846909276e-05	29116	28977	0	26824	1248	0.9952259925813985	0.0	0.9212803956587443	0.04286303063607638	39307.6	2241.24	1887.62	229.026	5303.08	0	0	0	0	0	0	0
65	2.2843188009728443	1807	6180	72679016	6180	7389774	797500	0.00036051728667596333	40381	40270	0	36800	2136	0.9972511824868131	0.0	0.9113196800475472	0.05289616403754241	32485.5	2674.02	2005.5	253.776	4719.63	124184	379591	64168	0	774199006	5	23
66	2.5986210256750635	23786	2636	112063229	2635	179517	17131389	0.007038399270839215	43941	43841	0	41980	1040	0.9977242211146765	0.0	0.9553719760588061	0.02366810040736442	40121.4	3368.16	2043.69	369.534	5941.73	0	0	0	0	0	0	0
67	1.419554369656671	1007	147	131952995	147	5042816	10644055	0.004306428202951641	26729	26602	0	21798	2887	0.9952486063825807	0.0	0.8155187249803584	0.1080100265629092	31108.4	1592.43	1798.34	220.619	6154.46	0	0	0	0	0	0	0
68	2.997778962759468	126	64	127432672	64	87987108	3333681	0.0009801348902152758	53885	53692	0	50403	1689	0.9964182982277071	0.0	0.9353809037765612	0.031344530017630136	51643.9	3982.12	2073.54	425.162	8222.99	0	0	0	0	0	0	0
69	3.4685211074176507	366	623	150623419	623	48622411	182600	6.469710067295277e-05	62648	62468	0	61521	598	0.9971268037287703	0.0	0.9820105989018005	0.00954539650108543	69526.7	3696.86	2007.24	399.455	14394.1	0	0	0	0	0	0	0
70	2.5469691966285835	97	74	125805690	73	48253041	700303	0.0002609768294121414	43074	43011	0	40735	1485	0.9985374007521939	0.0	0.945698100942564	0.03447555369828667	43161.1	2919.39	2042.96	270.334	6034.99	286185	8	217740	0	473412138	1	1
71	4.2179249105011305	143	581	122394096	580	42780423	4797769	0.0018771677337786133	63349	63318	13	61895	938	0.9995106473661779	0.00020521239482864764	0.9770477829168575	0.014806863565328577	50924.6	3486.14	2197.78	312.639	7664.18	317203	8	219742	0	1402915556	1	6
72	3.065620042078921	218	84	135917784	84	41197715	4119506	0.0014121660787038317	56518	56351	0	54476	1085	0.9970451891432818	0.0	0.9638699175483917	0.01919742382957642	42354.8	3199.41	2000.82	332.707	7002.5	0	0	0	0	0	0	0
73	2.27200551003812	116	130	165781880	130	69195939	32500	1.1547680058285015e-05	41432	41247	0	37543	2115	0.9955348522880865	0.0	0.906135354315505	0.051047499517281325	39621.2	2703.36	2030.08	250.904	5606.89	116538	1	67643	0	268495182	1	1
74	4.081771253322378	22	195	144444042	195	96827784	4400	1.8507478285835055e-06	64182	64063	1	63177	563	0.9981458976036895	1.558069240597052e-05	0.9843414041319997	0.008771929824561403	45303.1	4013.82	2261.76	448.811	7305.08	0	0	0	0	0	0	0
75	1.91371403959753	75	48	102817582	48	49033427	28557	1.42212037230206e-05	39013	38834	0	36803	1045	0.9954117858149848	0.0	0.943352215928024	0.026785943147156075	35656.2	2194.3	1698.45	239.701	4980.01	114745	529	66907	0	1107771808	4	19
76	2.3311811909399305	1427	65	374364821	65	4024507	12943964	0.005379883088531042	40221	39869	10	36255	2097	0.991248352850501	0.00024862633947440394	0.9013947937644514	0.0521369433877825	40666.7	3249.12	2025.42	300.784	5942.98	91578	13	66908	0	1024291448	5	24
77	3.70753894811707	2255	13	538302405	13	3910714	31907317	0.008897332667207368	62441	61937	335	60392	1072	0.9919283803910892	0.005365064621002226	0.9671850226613924	0.017168206787207124	53958.8	4318.8	2286.55	451.081	8490.87	115309	3040	66931	0	6453385366	28	99
78	3.781186644914955	181	33	150204169	33	51579577	1363852	0.0005525370029773224	63007	62851	0	61782	678	0.9975240846255178	0.0	0.9805577158093545	0.010760709127557255	40440.2	3327.63	2162.39	353.717	7201.98	91924	2	67121	0	7726220470	34	77
79	2.597158273883231	279	703	126538682	703	39209000	55800	1.8709647383329524e-05	42502	42475	0	40684	1185	0.9993647357771399	0.0	0.9572255423274199	0.027881040892193308	42920.7	2868.21	2045.52	267.367	6255.12	289297	4	220131	0	581939758	3	3
80	3.206723037423832	334	774	122071569	774	36541936	2621494	0.0009787381437031718	50409	50339	0	48472	1146	0.9986113590827035	0.0	0.9615743220456664	0.02273403558888294	45531.8	3127.5	2180.96	285.09	7035.41	286437	0	217933	0	776560296	1	2
81	3.1437722618746933	56371	36243	138099990	36242	53866	16621100	0.006982892695583434	55575	55448	0	52906	1100	0.997714799820063	0.0	0.9519748088169141	0.01979307242465137	38753.1	3540.29	1947.87	421.061	6729.32	92046	0	67354	0	5425713988	17	66
82	2.4549688175414714	367	789	129620717	788	37467374	4958084	0.001743537888242003	43045	42988	0	40885	1419	0.9986758043907539	0.0	0.9498199558601463	0.03296550121965385	41125.4	2535.5	1966.83	247.937	6294.47	286218	2418	217780	0	401817234	1	1
83	6.200081209618071	5	26	146288486	25	146288486	5000000	0.0015734371999592935	109395	107127	2184	108390	572	0.979267791032497	0.019964349376114084	0.9908131084601672	0.00522875816993464	46016.1	3766.64	2182.74	404.324	8308.44	253936	233586	218714	90979	6965052103	29	112
84	4.717259382628371	1	27	146713733	26	146713733	1000000	0.0003064754376314786	89308	89208	0	88084	756	0.9988802794822412	0.0	0.9862946208626326	0.008465087114256281	47568.0	3522.76	2000.37	386.499	8091.09	0	0	0	0	0	0	0
85	4.357097823507848	8	26	143261986	25	140592248	8000000	0.002483738072692377	80229	79974	36	79000	683	0.9968215981752234	0.0004487155517331638	0.9846813496366651	0.008513131162048635	46897.3	3697.88	2059.14	382.509	7530.6	253931	91311	218714	90979	1345885341	11	22
86	4.530202825059425	11	30	146197178	29	146197178	8061256	0.0024728765037521686	81714	78208	3308	80441	671	0.9570942555743202	0.04048265903027633	0.9844212742002595	0.008211567173311795	44377.1	3745.51	2098.17	432.4	7782.02	253930	146145	218714	90979	4224793259	18	44
87	4.406546890437235	2	26	150804130	25	150804130	2000000	0.0005640395508188011	81194	80896	101	79951	703	0.9963297780624184	0.0012439342808581914	0.9846909870187452	0.008658275242012957	45186.2	3730.89	2101.39	395.016	7750.56	253930	91460	218714	90979	2558103613	31	66
88	4.271679767869697	6	31	147028407	30	147028407	5035000	0.001551663170262082	81537	81280	82	80489	570	0.9968480567104505	0.0010056784036694998	0.9871469394262727	0.006990691342580669	49142.7	4435.66	2032.67	546.878	8213.16	253930	91388	218714	90979	4369484764	101	113
89	3.083667373240055	21	115	121846921	115	91172394	4200	1.449029098373543e-06	57134	56815	0	54730	1220	0.9944166345783596	0.0	0.9579234781391116	0.021353309763013268	36750.9	2912.67	1994.26	331.464	7358.4	0	0	0	0	0	0	0
90	3.0219356977701044	231	879	119600562	879	82653632	3688568	0.0010417104702645083	55408	55288	22	52376	1767	0.997834247762056	0.00039705457695639616	0.9452786601212821	0.03189070170372509	44456.0	4940.99	2046.49	585.829	7130.67	217934	134	217659	0	4579218723	16	24
91	3.5350785866591483	383	661	149551276	661	25547713	6563020	0.0023107886241968373	59815	59740	0	57699	1279	0.9987461339128981	0.0	0.9646242581292318	0.021382596338711025	44577.4	3538.4	2160.36	360.196	6899.34	180294	1	67077	0	4986747350	33	65
92	2.984732769378861	226	357	149218186	356	50348260	45200	1.780747958913584e-05	56130	55979	13	53640	1351	0.9973098164974167	0.0002316052022091573	0.9556386958845537	0.02406912524496704	37648.7	3121.52	1970.64	311.712	5992.58	290905	101647	197768	0	412246928	3	3
93	3.0783760482208886	53	193	122584302	193	50173090	5301	1.961734121864644e-06	54879	54383	0	52485	1084	0.9909619344375808	0.0	0.956376756136227	0.019752546511416023	37063.1	3426.62	2050.8	348.305	6110.8	198092	399404	67357	0	3189734460	50	70
94	2.2666739200325923	432	5864	73962893	5864	12191025	86229	3.3743248576794584e-05	40122	40000	14	37348	1461	0.9969592742136484	0.00034893574597477694	0.9308608743332835	0.036413937490653504	39453.2	2452.36	1976.24	231.664	5442.41	116263	846077	67121	452229	3532402210	5	76
95	3.271515403840436	39	25	154078643	25	83356672	7800	3.0159276626533122e-06	56593	56463	0	55097	748	0.9977028961178944	0.0	0.9735656353259237	0.01321718233703815	41441.9	3377.06	2074.69	345.463	6600.67	226825	1	218192	0	5706819832	15	51
96	3.092718140858697	771	539	130056132	539	14295626	11475092	0.0032134418615170756	55603	55207	21	51953	1757	0.9928780821178713	0.00037767746344621693	0.9343560599248242	0.031599014441666816	41718.4	3780.46	2124.63	407.35	7402.48	67153	83	67096	0	3059512153	20	52
97	1.7624876290842677	6	159	112748084	158	100934918	1200	4.242856468212658e-07	33968	33933	0	31020	1623	0.9989696184644371	0.0	0.9132124352331606	0.0477802637776731	38174.9	2170.53	1792.98	230.355	5307.42	102877	1	67679	0	40802940	1	1
98	3.4633294642564447	84	1518	87549292	1517	47146240	8400	2.8256079308582136e-06	60628	60402	0	59002	719	0.9962723494095137	0.0	0.9731807085834928	0.011859206967077918	41400.6	3908.21	2108.04	448.65	7043.09	67587	0	67587	0	8524329442	95	203
99	2.262585988740215	418	651	125776599	650	43409466	82958	2.8303917920212936e-05	42348	42223	13	38742	2095	0.997048266742231	0.00030698025880797206	0.914848398979881	0.0494710494002078	45333.9	3005.3	1961.32	287.801	6395.68	137143	137	67638	0	951980853	2	7
100	2.536968511782577	44	284	77069784	284	68791581	4400	1.4173978110329284e-06	49024	48717	0	46190	1369	0.9937377610966057	0.0	0.9421915796344648	0.027925097911227156	37944.8	3077.04	1917.12	325.486	6183.89	91544	4	67587	0	1408875424	4	29
101	3.0728930977893767	195	171	72991593	171	31216184	39000	1.6907980441649403e-05	51040	50959	23	49506	835	0.9984130094043887	0.0004506269592476489	0.9699451410658307	0.016359717868338557	40135.7	3472.15	2090.59	349.915	6040.1	271325	707406	218000	0	2900234860	11	164
102	4.747296202747953	220	76	137014596	76	64250101	4130577	0.0014495382730614261	86077	64385	21191	84885	441	0.7479930759668669	0.24618655389941563	0.98615193373375	0.005123319818302218	33770.2	4294.06	2133.36	599.7	6427.47	158348	1242593	67641	0	9855485246	19	221
103	2.974245472209863	457	256	300074216	256	20156883	33092021	0.012667725481692703	48955	48868	0	47399	958	0.9982228577264836	0.0	0.9682157083035441	0.01956899193136554	43761.8	3188.99	2082.29	301.919	6836.05	130590	26	67671	0	642429722	11	13
104	2.8717158601056805	558	168	224759591	167	17812205	19614365	0.007612753805547391	47369	47278	0	45572	1113	0.9980789123688488	0.0	0.9620637969980367	0.023496379488695138	44200.0	3134.74	2086.89	294.317	6812.44	130589	3	67671	0	642429722	11	13
105	4.606120042779449	0	21	162126771	21	0	0	0.0	82527	82323	66	81509	557	0.9975280817187102	0.0007997382674760987	0.987664643086505	0.006749306287639197	46081.0	3986.65	2074.19	467.413	8540.1	253915	269477	218143	91042	9416665936	33	178
106	3.9973217460212354	123	438	110095734	438	58817648	2797992	0.0010461378414588255	60756	60728	0	59504	776	0.9995391401672263	0.0	0.9793929817631181	0.01277240107972875	47679.3	3777.38	2209.11	388.719	7522.66	288974	2	219845	0	3721718818	25	45
107	2.2874241905685926	33	647	100874195	647	89959899	3300	1.3661329739042447e-06	41832	41715	0	39618	1053	0.9972030981067126	0.0	0.9470740103270223	0.025172117039586918	37414.2	2579.14	1864.73	251.35	5362.03	256286	91157	220178	91157	235806800	8	8
108	2.515973458166397	131139	2581	111406228	17879	29465	234893073	0.09490579550506764	36338	36170	0	34452	747	0.9953767406021244	0.0	0.9480984093786119	0.020556992679839285	42654.6	2440.77	1752.57	253.981	5310.78	157991	6871237	47521	349859	65098902	2	5
109	2.7820323101322835	339	106	611347268	105	62339597	46746	1.5144454291626262e-05	46002	45884	9	43792	1151	0.9974348941350376	0.0001956436676666232	0.9519586104951958	0.025020651276031477	53543.6	3489.56	2151.77	328.663	7106.43	126257	634291	55962	0	11086318322	26	50
110	3.2866964137798007	185	44	149004807	43	30403456	90271	3.701969338684907e-05	57607	57487	0	56091	813	0.9979169198187721	0.0	0.9736837537104865	0.014112868227819536	42865.3	3203.93	2053.87	313.565	6524.2	0	0	0	0	0	0	0
111	2.776946224640286	1824	752	148229995	752	13975867	604531	0.00021472316069605563	52341	52192	1	49458	1543	0.9971532832769722	1.910548136260293e-05	0.9449188972316157	0.029479757742496324	37504.4	3120.99	1953.7	321.835	5941.49	0	0	0	0	0	0	0
112	2.161823614102864	870	215	158924400	215	5392280	6026942	0.002622956915970467	40917	40695	0	38082	1485	0.9945743822860914	0.0	0.9307133954102207	0.03629298335655107	35559.9	2760.92	1898.01	271.555	4911.91	118452	8780866	62399	0	673410958	1	6
113	2.475167529141528	2139	2949	112723509	2949	2276141	26162608	0.010599038620424052	43554	43242	0	40657	1400	0.9928364788538366	0.0	0.9334848693575791	0.032144005143040826	39908.5	2960.76	2016.41	276.647	5609.28	115406	123545	59575	77596	991276760	5	30
114	1.753973611004625	879	623	66475698	623	4450755	7954167	0.003456046050606043	33557	33440	0	30675	1464	0.9965133951187531	0.0	0.9141162797627916	0.04362726107816551	38202.3	2146.96	1823.63	221.636	5491.66	0	0	0	0	0	0	0
115	3.042868121761544	40	144	83473711	144	68741660	10400	3.602850170981777e-06	57862	57591	0	55744	1167	0.9953164425702533	0.0	0.963395665549065	0.020168677197469842	37643.9	3097.89	2001.24	319.82	6704.81	102054	2042722	62782	423393	3030370888	25	53
116	2.889693780113769	101	538	132955750	537	75210923	23800	8.69027212391696e-06	50628	50518	0	48663	1062	0.997827289247057	0.0	0.961187485186063	0.020976534723868217	42651.7	3287.17	2063.66	309.984	6281.26	87644	38	62945	0	577071402	5	12
117	3.8447042114033514	123	448	114219206	447	45583382	24436	9.230357323008218e-06	63265	63188	21	61822	873	0.9987828973366	0.0003319370900181775	0.9771911799573224	0.013799099027898522	47802.2	3911.03	2096.68	444.62	7426.77	0	0	0	0	0	0	0
118	2.3859350078406423	1129	497	120938251	497	4449850	225617	7.807396890393516e-05	46632	46365	0	44085	1113	0.9942743180648482	0.0	0.9453808543489449	0.023867730313947504	36251.6	2829.34	1919.8	289.327	5728.34	0	0	0	0	0	0	0
119	2.8798861973152667	1070	410	110721866	409	3398034	214000	8.409186966815672e-05	50300	50239	0	48495	1061	0.9987872763419483	0.0	0.9641153081510935	0.021093439363817097	43883.0	2879.69	1930.02	289.944	6133.98	286386	5	217953	0	591614640	12	12
120	1.8627221233687408	2603	4297	97176920	4296	1332236	520600	0.0001784977680573594	38920	38691	0	36007	1321	0.9941161356628982	0.0	0.9251541623843782	0.03394141829393628	32068.0	2272.38	1757.27	263.969	4861.24	135509	34	67126	0	846614114	3	19
121	2.360389425551852	968	630	107080983	630	3627551	193431	7.262240151525732e-05	40809	40734	0	39007	1066	0.9981621701095347	0.0	0.9558430738317528	0.026121688843147344	46302.5	3075.08	1931.5	308.589	6255.76	286438	9	217933	0	521879490	6	9
122	3.159894371930331	1177	1374	116513105	1374	3015723	235400	8.489352050594225e-05	53858	53797	5	51761	1253	0.998867392030896	9.283671877901148e-05	0.9610642801440826	0.023264881726020276	45596.7	3314.63	2043.91	317.753	6805.56	253159	38	204213	0	806597554	7	17
123	2.441391409889536	197	160	88844950	160	30960136	39400	1.6462001502929765e-05	44169	43866	0	41491	1220	0.9931399850573932	0.0	0.9393692408702936	0.027621182277162717	38799.2	3331.59	2039.33	304.272	5454.97	135384	0	67079	0	191030322	2	3
124	2.9279819328462366	3760	1174	126757761	1174	999919	752000	0.00027640109866187534	51582	51433	14	49133	1347	0.9971113954480245	0.0002714125082393083	0.9525221976658524	0.026113760614167734	44399.9	2897.09	2000.47	286.947	7198.52	374283	454971	217953	454697	2896551136	24	45
125	3.305615555688997	1099	121	102234773	121	3062752	219800	0.00010329883606353982	57390	57169	0	55308	1067	0.9961491549050357	0.0	0.9637219027705175	0.018592089214148805	38863.0	3373.79	2101.01	322.461	5825.71	113281	8	67248	0	4302195680	15	67
126	3.122239544197332	1084	993	105087932	992	3290841	216617	8.170241677236389e-05	51862	51753	0	50082	1073	0.99789826848174	0.0	0.9656781458485982	0.020689522193513554	47433.9	3696.27	2042.93	368.209	7332.45	284280	7	216116	0	355304102	3	6
127	1.7756656598830096	966	439	110192646	439	3726689	193200	7.688900060947348e-05	30676	30647	0	27677	1663	0.9990546355457035	0.0	0.9022362759160255	0.05421176163776242	40535.0	1898.94	1867.19	200.097	5325.03	272868	102587	219210	0	0	0	0
128	2.5722424038120133	682	267	114544513	267	5780196	136400	5.135216306718248e-05	46236	46177	0	43394	1490	0.9987239380569254	0.0	0.9385327450471495	0.03222597110476685	39495.7	3170.14	2027.79	313.952	6058.57	91808	24	67670	0	543482318	3	7
129	1.8452544484328235	65045	187695	3898092	250219	27076	35294427	0.031640724438818525	29710	29572	88	26495	1533	0.9953550992931672	0.0029619656681252105	0.8917872770111074	0.05159878828677213	19249.2	2936.12	1682.9	352.31	2692.06	144139	1132893	54875	0	11398731965	23	664
130	1.8717353201535127	9415	21836	6542656	30842	410964	16017717	0.014322715475096653	26468	26443	8	22471	2204	0.9990554632008463	0.0003022517757291824	0.8489874565513073	0.08327036421338975	31393.5	2939.19	1941.66	253.362	3257.25	102473	8	42153	0	535397672	18	82
131	3.083236964124549	22369	1675	71365269	24043	148693	17999934	0.017641619148685082	38630	38616	3	37306	653	0.9996375873673311	7.76598498576236e-05	0.9657261195961688	0.016903960652342738	30004.4	3996.89	2203.5	370.672	3573.48	127733	1197120	56907	0	5442066666	14	83
132	3.1706115764091014	7630	2531	2975000	9641	511217	10393733	0.011204285077118221	40934	40817	77	39977	462	0.9971417403625348	0.0018810768554258074	0.9766209019397079	0.011286461132554845	27681.5	4003.03	2260.73	366.171	3454.68	120830	1183804	56519	0	8702314571	47	215
133	3.219100043784012	13548	2739	7868035	2738	234926	20119848	0.01928547817923198	43258	43227	0	42256	503	0.999283369550141	0.0	0.9768366544916547	0.011627906976744186	30059.6	4192.89	2167.72	409.339	3941.53	130184	1132347	47696	0	4019323470	6	54
134	2.105025902766561	425	159	74081004	159	14522327	16096776	0.015190119408616953	29231	29214	0	27549	890	0.9994184256440081	0.0	0.9424583490130342	0.030447128048989087	32197.2	3053.72	1948.92	258.669	3391.6	126294	837602	54069	0	706878525	3	14
135	3.093028118369156	352	199	70982421	198	8964551	3634788	0.0034411501389498183	41237	40277	937	40227	598	0.976719935979824	0.022722312486359336	0.9755074326454398	0.014501539879234669	28195.2	4208.62	2282.28	391.042	3644.55	145786	976757	62336	0	9313053936	56	554
136	3.2759716262083773	367	89	83240647	89	9454087	10544060	0.009179943006059621	43644	43613	0	42472	706	0.9992897076344973	0.0	0.9731463660526075	0.016176335807900285	33313.9	4032.74	2240.46	340.342	3949.03	139442	9467065	56763	0	1016490837	6	9
